Klasse,minimumSteigungWert1,maximumSteigungWert1,minimumSenkungWert1,maximumSenkungWert1,steigungA1,steigungB1,steigungC1,senkungA1,senkungB1,senkungC1,mittelA1,mittelB1,mittelC1,gesamtA1,gesamtB1,gesamtC1,fftAnfangMedian1,fftAnfangMittel1,fftAnfangPSD1,fftMitteMedian1,fftMitteMittel1,fftMittePSD1,fftEndeMedian1,fftEndeMittel1,fftEndePSD1,fftGesamtMedian1,fftGesamtMittel1,fftGesamtPSD1,mittelwert1,signalstärke1,varianz1,standardabweichung1,energie1,kurtosis1,schiefe1,zeroCrossings1,laenge1,maximalwert1,minimalwert1,minimumSteigungWert2,maximumSteigungWert2,minimumSenkungWert2,maximumSenkungWert2,steigungA2,steigungB2,steigungC2,senkungA2,senkungB2,senkungC2,mittelA2,mittelB2,mittelC2,gesamtA2,gesamtB2,gesamtC2,fftAnfangMedian2,fftAnfangMittel2,fftAnfangPSD2,fftMitteMedian2,fftMitteMittel2,fftMittePSD2,fftEndeMedian2,fftEndeMittel2,fftEndePSD2,fftGesamtMedian2,fftGesamtMittel2,fftGesamtPSD2,mittelwert2,signalstärke2,varianz2,standardabweichung2,energie2,kurtosis2,schiefe2,zeroCrossings2,laenge2,maximalwert2,minimalwert2
Finger1,108.05801683457675,348.3999490917406,127.09152568270707,412.360131679413,207.33168110611427,0.8972562937366462,-0.006666507093559371,207.33168110611427,0.8972562937366462,-0.006666507093559371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986811.3741024401,0.0,0.0,0.0,0.0,0.0,0.0,8.202297187005646,38455.15738419193,228495.84681290016,478.01239190307626,1.0094612533395637E7,-0.8667229709977522,0.567545996378847,12.0,177.0,1102.2491,-653.49426,114.9628860922784,463.75754849570444,153.88891986892276,502.00496958930995,271.75559977854346,4.149233410197468,-0.023429457320642832,0.0,0.0,0.0,0.0,0.0,0.0,271.75559977854346,4.149233410197468,-0.023429457320642832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.1685548870056,69788.2536904567,723140.8235166711,850.3768714615132,3.2380042017747793E7,-1.0408944884901803,0.4316203937145043,10.0,177.0,1812.8448,-1474.9695
Finger1,76.46213049016265,352.227380173963,62.93314211012445,421.95623592164975,0.0,0.0,0.0,0.0,0.0,0.0,295.0280261838302,-16.298571788946447,-0.1537920545652014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.61807070588235,16964.289515711844,197591.5002281204,444.51265474463196,4240820.592028047,-0.7593075917109791,-0.09566275543598443,9.0,85.0,821.0724,-990.16113,202.27137621177835,542.646456711948,71.06028013133457,630.8722625570607,385.11709484666926,1.3524241219638924,-0.013580516670067655,385.11709484666926,1.3524241219638924,-0.013580516670067655,385.11709484666926,1.3524241219638924,-0.013580516670067655,385.11709484666926,1.3524241219638924,-0.013580516670067655,12.0,17.76357309821898,1.764964549810641E9,0.0,0.0,4319377.028383209,1.0,0.8491847209578937,8.884439729985003E7,22.0,33.50304281156762,2.3993820599331776E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finger1,80.99011601638107,286.8637593514318,182.0752222548741,334.8448150032414,341.5702888523157,-10.065898895263672,-10.065902709960938,298.04872177621064,-73.30126621996033,5.550713403494342,341.5702888523157,-10.065898895263672,-10.065902709960938,298.04872177621064,-73.30126621996033,5.550713403494342,7.0,9.281910726536053,9.431019805783492E8,0.0,0.0,0.0,0.0,0.8155762501825782,1.9318235737282723E7,7.0,8.777254986531778,1.6094722504554985E9,141.67045485106382,14595.487356243637,490815.4310651978,700.5822086416396,5842055.007809197,-0.7563384508375441,0.3635764865322963,4.0,47.0,1655.7404,-789.8529,79.36545940071235,260.776134860434,53.747713609807505,305.03845196106573,225.66008568810912,0.4335519219005306,9.156172038258803E-4,225.66008568810912,0.4335519219005306,9.156172038258803E-4,0.0,0.0,0.0,225.66008568810912,0.4335519219005306,9.156172038258803E-4,21.0,32.45459400296285,1.847056358254137E10,0.0,0.3562855028485307,4328543.4229756035,0.0,0.0,0.0,0.0,0.0,0.0,-30.716348946209674,73869.71093047618,568470.2917772164,753.9696888981787,3.518972834730913E7,0.9457155024765282,0.5203406186733647,19.0,248.0,2493.0266,-1712.7411
Finger1,127.65598956259372,323.769280556708,112.54654802654797,382.21104204529746,98.767251426244,75.16552823747907,-5.619123450087606,98.767251426244,75.16552823747907,-5.619123450087606,98.767251426244,75.16552823747907,-5.619123450087606,98.767251426244,75.16552823747907,-5.619123450087606,1.0,1.1006074833286486,3111019.745552125,0.0,0.0,1734645.35776361,1.0,0.842316897019202,3.103125293934692E7,0.0,0.0,0.0,421.14074959999994,3670.4789354777363,106018.9241943728,325.60547322545546,1050132.5343072568,-1.3045936768674087,-0.25969147736537385,1.0,15.0,866.5924,-161.83777,181.0078853805418,384.395010481622,92.61631613726291,421.4646216768756,229.86602256947344,2.8296876712840273,-0.014710453601868595,229.86602256947344,2.8296876712840273,-0.014710453601868595,229.86602256947344,2.8296876712840273,-0.014710453601868595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35524316857351435,8097006.144088514,0.0,0.0,0.0,0.0,0.0,0.0,15.58066794108784,68894.7047237639,534729.0130041181,731.2516755564517,3.1891398456212204E7,0.7501650890987293,-0.7136483383121622,16.0,239.0,1769.9432,-2055.7524
Finger1,139.48402646630132,627.4164499380363,155.22500635369312,758.4488071673021,15.430420921929453,97.31161630532984,-4.387919929602944,15.430420921929453,97.31161630532984,-4.387919929602944,15.430420921929453,97.31161630532984,-4.387919929602944,15.430420921929453,97.31161630532984,-4.387919929602944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.1753803333333,8166.148065673593,733912.4014006408,856.6868747685124,4090151.388713835,-1.2988911640143739,0.5420806799464238,2.0,21.0,1785.6537,-688.74207,138.94750564650136,302.6622866179382,72.01904439909819,356.10233136359193,163.2078123673764,3.673483773163724,-0.013212923808827437,163.2078123673764,3.673483773163724,-0.013212923808827437,163.2078123673764,3.673483773163724,-0.013212923808827437,163.2078123673764,3.673483773163724,-0.013212923808827437,23.0,34.1897901276394,2.8452519943503826E10,0.0,0.35566642658030323,6291774.771387072,1.0,0.8456183052318662,2.892566530711324E7,0.0,0.0,0.0,-2.0467771360323646,85949.45141874779,661272.6773059424,813.1867419639491,4.073222657311757E7,-0.23622595898205478,-0.3429172788103281,17.0,247.0,1877.6001,-2219.5037
Finger1,163.66964042578414,326.27440389064776,136.67939936863846,348.089808873668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.79256261300614,418.6283587518667,134.5910935499435,458.73726828896076,469.73844249858325,-9.281314849853516,-9.281314849853516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.751788251091224,3.0889063644709077E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.032767803703706,33506.210364723534,405136.28108924977,636.5031665979752,1.3703308340263203E7,1.062975150977092,-0.38276311975328836,13.0,135.0,1768.3319,-1852.8259
Finger1,34.35217772284237,408.8559637163529,84.81766990066009,430.4598836994961,137.3566189602293,-0.062083141043842716,0.013094614551477868,0.0,0.0,0.0,137.3566189602293,-0.062083141043842716,0.013094614551477868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35333428080395146,9103951.565762505,0.0,0.0,0.0,0.0,0.0,0.0,78.1639303027027,20756.67360519529,189455.97927357254,435.2654124480517,5378187.484603232,-0.7387658320509636,0.6380621257380964,9.0,111.0,1018.6615,-550.7721,198.02596859634914,374.8689421120447,97.19977185731679,436.5688760974964,270.2052361507708,2.8091018961064265,-0.014258986028479692,292.6743890827497,2.082827000866999,-0.010612708383173852,292.6743890827497,2.082827000866999,-0.010612708383173852,292.6743890827497,2.082827000866999,-0.010612708383173852,23.0,34.58881604028368,1.5207141271356869E10,0.0,0.35486474974298593,8080847.334108485,0.0,0.0,0.0,23.0,35.02323160767891,1.5239603451883545E10,-5.554284269531219,83904.85437264496,640872.7316952945,800.5452714839396,4.0993386907445885E7,0.05328790262909777,-0.3507573371641932,18.0,256.0,1853.3295,-2044.6747
Finger1,36.465749554262565,256.5415195978989,84.32282139837497,287.56220059938613,200.36935147117583,-1.1858552028468807,0.006810397976198201,0.0,0.0,0.0,200.36935147117583,-1.1858552028468807,0.006810397976198201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.2003468688547,313.1680435512614,58.48721940554107,359.580223534665,177.38533066976083,4.938676759686743,-0.03229486646801338,211.01699907712623,3.554136778514966,-0.02345600811925974,177.38533066976083,4.938676759686743,-0.03229486646801338,177.38533066976083,4.938676759686743,-0.03229486646801338,0.0,0.0,0.0,0.0,0.0,1678340.45986084,1.0,0.8357126931925181,3.1162647422201693E7,0.0,0.0,0.0,6.731483709801998,50811.061358281295,414055.98046777194,643.4718179281607,2.0842212272245876E7,0.05888100398005136,-0.5509663533739957,14.0,202.0,1356.2347,-1533.078
Finger1,87.872183777154,351.0265206767718,73.07685542496634,397.44170063727205,407.34081299666036,-9.190422058105469,-9.190425872802734,407.34081299666036,-9.190422058105469,-9.190425872802734,0.0,0.0,0.0,407.34081299666036,-9.190422058105469,-9.190425872802734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8473522148014416,3.626493797582869E7,0.0,0.0,0.0,419.8852503,3707.6623648687028,121865.17199051067,349.0919248428853,1113981.4624160118,-1.5754500864521142,-0.06541671788154442,1.0,15.0,912.1124,-104.23279,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger1,67.66384785803369,250.35695979332985,100.47393988463665,279.0906665781904,113.52029272397749,8.075605396634643,-0.23179829897889448,113.52029272397749,8.075605396634643,-0.23179829897889448,113.52029272397749,8.075605396634643,-0.23179829897889448,113.52029272397749,8.075605396634643,-0.23179829897889448,1.0,1.6570765415637878,1.4804171243919952E7,0.0,0.0,759208.47548049,3.0,4.465404587189241,1.7496539615438353E7,0.0,0.0,0.0,-10.881629282051268,6002.743167997026,110182.62800926555,331.9376869372707,1057029.1593681115,-1.067133065698494,0.6857626533936656,2.0,39.0,653.29285,-380.27344,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger1,26.629909101258015,244.42784605017923,172.02389553344148,302.1942270961795,246.95008853441522,-64.21082706784398,3.8339742211174723,246.95008853441522,-64.21082706784398,3.8339742211174723,246.95008853441522,-64.21082706784398,3.8339742211174723,318.18637785679846,14.385147706855605,-12.791685756982588,28.0,36.113253971317974,5.317366843530951E9,0.0,0.3604595201844548,3340214.641475446,0.0,0.0,0.0,0.0,0.0,0.0,21.64930109855072,32423.31820070991,318345.84170881583,564.2214474023615,1.0870252263411758E7,-0.27269977168461823,0.5610468614764756,13.0,138.0,1393.396,-1035.6812,199.1044777054021,530.2186155699842,204.9598515513839,595.978685596792,549.3408671621437,3.973254414120589,-0.03571528971303084,549.3408671621437,3.973254414120589,-0.03571528971303084,549.3408671621437,3.973254414120589,-0.03571528971303084,549.3408671621437,3.973254414120589,-0.03571528971303084,28.0,36.258335234888484,9.505788374291475E10,0.0,0.0,4855373.732896387,1.0,0.8404933487196549,8.669531480311823E7,0.0,0.0,0.0,-29.604097074712627,93210.05093250876,1459832.2535812962,1208.235181403561,6.322766577083691E7,-0.9137661578319971,-0.12005728969202163,11.0,174.0,2229.776,-2791.5251
Finger1,98.50732435833444,353.87238224787,251.10515488822287,394.4870780690897,405.3656080062134,-8.385761260986328,-8.385761260986328,405.3656080062134,-8.385761260986328,-8.385761260986328,405.3656080062134,-8.385761260986328,-8.385761260986328,405.3656080062134,-8.385761260986328,-8.385761260986328,3.0,4.157469141170644,7.43128037952242E8,0.0,0.0,1734645.1997164898,0.0,0.0,0.0,0.0,0.0,0.0,111.59668106060596,12058.481031842191,802603.4048557017,895.8813564617258,6507788.062295202,-0.3168480309556463,1.0179369978826773,2.0,33.0,2078.4119,-892.27295,540.2219348764904,1222.8995932665848,179.40276476724182,1387.7528658786227,1228.8328753793994,-223.89039945292552,17.12982897119082,614.0718503452736,-10.679149103239752,0.07353780088454132,1228.8328753793994,-223.89039945292552,17.12982897119082,614.0718503452736,-10.679149103239752,0.07353780088454132,28.0,36.81683343604733,8.31121682098864E9,0.0,0.0,2.0493967120891694E7,1.0,0.8507659422269565,4.629741858225163E8,0.0,0.0,0.0,-56.343840811363656,76118.1591107839,1120530.77737425,1058.5512634607028,5.007652797266843E7,0.6465880711576797,-0.06268286033362297,11.0,176.0,2691.7236,-3204.126
Finger1,85.44379795211776,437.03889515304627,164.21050618369833,493.0562792780166,156.23124527583923,103.85784440961822,-7.985419023169499,156.23124527583923,103.85784440961822,-7.985419023169499,156.23124527583923,103.85784440961822,-7.985419023169499,156.23124527583923,103.85784440961822,-7.985419023169499,1.0,1.203236248200784,886319.9535133407,0.0,0.3543130172816579,1.2090495760305263E7,0.0,0.0,0.0,0.0,0.0,0.0,580.5480858666667,5143.342035192807,227506.95864990263,476.97689529986945,2049386.957392145,-1.1631080635506408,-0.6233955378941544,1.0,15.0,1063.2751,-323.0713,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger1,44.451401603822696,722.2622650972868,109.98451139977142,772.1601186639018,-38.45383045278959,50.1452846638399,-1.346433921369453,-38.45383045278959,50.1452846638399,-1.346433921369453,-38.45383045278959,50.1452846638399,-1.346433921369453,-38.45383045278959,50.1452846638399,-1.346433921369453,3.0,4.073628041438123,4.288119256056811E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.6982113846153,7858.370508024594,567796.9561135265,753.523029584051,4083668.130689837,-0.4982201116948315,1.0236729188468807,1.0,26.0,1910.0281,-338.4796,269.8987129224093,663.8929663974692,146.91248515579167,715.130675654963,602.3362827442916,-0.9558258451418169,2.1212758654909347E-4,602.3362827442916,-0.9558258451418169,2.1212758654909347E-4,602.3362827442916,-0.9558258451418169,2.1212758654909347E-4,602.3362827442916,-0.9558258451418169,2.1212758654909347E-4,0.0,0.0,0.0,0.0,0.0,5903841.053480409,0.0,0.0,0.0,0.0,0.0,0.0,-35.80971425884949,112636.92715800084,1408728.485053661,1186.8986835672458,7.954700393602243E7,-0.4585545199795322,-0.18295418676730218,14.0,226.0,2487.1855,-3033.6272
Finger1,304.0027844541752,571.1464109018087,98.5572290774888,632.403201002683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.24271351200397,721.6355111477973,287.8095003728977,842.290373897628,730.0333833956252,-170.51555959547295,14.138572046764637,730.0333833956252,-170.51555959547295,14.138572046764637,730.0333833956252,-170.51555959547295,14.138572046764637,730.0333833956252,-170.51555959547295,14.138572046764637,22.0,35.071662342423004,3.8700356151951225E10,0.0,0.3544945503515439,3.0503980925299983E7,0.0,0.0,0.0,21.0,34.15800176833746,4.941788932196668E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finger1,110.3840215005346,281.07582958903896,120.59569002066306,309.3175239849801,129.06722102770232,59.2453536977215,-4.881728196962015,129.06722102770232,59.2453536977215,-4.881728196962015,129.06722102770232,59.2453536977215,-4.881728196962015,129.06722102770232,59.2453536977215,-4.881728196962015,3.0,2.1248606527607983,71107.54563402971,0.0,0.3564398886971979,4147130.4864658536,0.0,0.0,0.0,1.0,1.798566054516658,6.98517903579997E7,362.0668712571428,3200.1328888592543,99754.79942094155,315.8398319100071,810203.361345432,-1.139747209655439,-0.5910068819121722,1.0,14.0,720.2637,-235.95886,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger1,26.98095156728762,367.9447899584504,86.91184473527332,458.0491185827232,215.8094928105104,-1.439855971665196,0.010825436985229975,215.8094928105104,-1.439855971665196,0.010825436985229975,215.8094928105104,-1.439855971665196,0.010825436985229975,215.8094928105104,-1.439855971665196,0.010825436985229975,14.0,18.08831303478038,2.022297718453011E9,0.0,0.0,1821931.505339725,0.0,0.0,0.0,0.0,0.0,0.0,-15.617257223134308,24673.342214066954,189565.7366176024,435.391475131981,6310506.9414557945,0.5486542543232944,1.1991954032908605,9.0,134.0,1177.3773,-628.5187,216.69954306962916,479.99814252460845,300.8665407333222,496.8517342494192,666.820780177959,-8.85019622778141,0.04591559976552029,666.820780177959,-8.85019622778141,0.04591559976552029,666.820780177959,-8.85019622778141,0.04591559976552029,666.820780177959,-8.85019622778141,0.04591559976552029,0.0,0.0,0.0,0.0,0.3565049300598649,1.1285545371023541E7,0.0,0.0,0.0,0.0,0.0,0.0,-155.57420570591728,60276.19850363701,675718.9579646279,822.0212636937246,2.9465933154962048E7,-0.6111653216373476,-0.22295192696801938,15.0,169.0,1300.5432,-2137.024
Finger1,56.8233277251745,505.051590705928,72.91786467019625,549.5905907705708,0.0,0.0,0.0,0.0,0.0,0.0,550.2425447090181,0.0,0.0,524.5388165080319,-134.45229360000974,7.2499701911729915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger1,39.659798860993156,264.02473847687736,61.99925052266579,303.1892024687857,34.89334809625208,-0.040172441681251836,9.89053583532918E-6,34.89334809625208,-0.040172441681251836,9.89053583532918E-6,34.89334809625208,-0.040172441681251836,9.89053583532918E-6,34.89334809625208,-0.040172441681251836,9.89053583532918E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger1,304.60886997872336,786.2378464184517,307.17440979463197,951.8969527580125,799.6280982365108,-226.19820177455586,24.992404985746077,529.0696653209448,-8.774937976167905,0.07469049698240382,0.0,0.0,0.0,529.0696653209448,-8.774937976167905,0.07469049698240382,13.0,17.515939298764767,2.9056528558060017E9,0.0,0.0,9783066.530752357,0.0,0.0,0.0,0.0,0.0,0.0,110.40475165126044,42778.20701357153,671365.0774992883,819.3687066878307,2.0201955714849774E7,-0.5248447936761846,0.6440373886340657,9.0,119.0,2194.629,-1068.2098,211.34185111682848,529.3863306823104,298.209725343273,571.5555534647625,531.438981668736,-75.57308637536039,2.2592705591472395,622.9654294176216,-1.0449758424557274,0.0025911551754728146,622.9654294176216,-1.0449758424557274,0.0025911551754728146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3339738519082363,2.843317505307698E7,0.0,0.0,0.0,0.0,0.0,0.0,-184.50675694171116,103924.16603515358,1539697.3341496303,1240.845411060391,7.321648200914387E7,-0.5884106719960513,-0.12725376426906346,13.0,187.0,2035.9131,-3299.8992
Finger1,180.44548724636013,778.562216662959,161.77144005038147,852.5038086969356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.55247097192114,-0.6550070011917342,0.015822762248236755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.76848177632863,463.4903946404575,187.70330585587683,491.8838623183191,0.0,0.0,0.0,470.0429687046915,-95.58616956911806,7.132353796493533,0.0,0.0,0.0,470.0429687046915,-95.58616956911806,7.132353796493533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8244680854041576,6.1302023808210865E7,27.0,36.70201203300913,1.1190540774944725E10,-4.84790576036861,91959.26549667217,1003397.3439469421,1001.6972316757904,5.418673097472918E7,-0.14350356929901453,-0.08710527502862565,19.0,217.0,2403.0945,-2476.9133
Finger1,213.41070900056673,387.66376580923884,157.46138930668903,424.4820674562522,371.52727929945104,-2.0304939154515296,-0.004574690765572598,371.52727929945104,-2.0304939154515296,-0.004574690765572598,371.52727929945104,-2.0304939154515296,-0.004574690765572598,371.52727929945104,-2.0304939154515296,-0.004574690765572598,0.0,0.0,0.0,0.0,0.7958992463864298,3.4490403872853905E7,0.0,0.0,0.0,0.0,0.0,0.0,-105.95426740625004,10834.097980219593,534335.3574215204,730.9824604062128,4298980.630878259,-0.8650820171934095,0.6461090182788061,2.0,32.0,1362.4786,-932.8583,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger1,148.18329242557925,395.2382517410139,205.95586439217723,466.79311785093364,838.8669253994299,-39.91722713119981,0.6697582303649465,838.8669253994299,-39.91722713119981,0.6697582303649465,838.8669253994299,-39.91722713119981,0.6697582303649465,838.8669253994299,-39.91722713119981,0.6697582303649465,3.0,4.261578208730643,1.5872591986486363E9,0.0,0.0,2811281.30799376,1.0,0.8434132624656653,5.074578262278158E7,0.0,0.0,0.0,242.736499675,16176.073913725957,1051080.323174592,1025.2220848063077,1.081287809415378E7,-0.12721808092158238,0.9711807598820629,4.0,40.0,2618.106,-1072.2382,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger1,70.26461690352978,280.26392766824557,112.8103404405537,333.0612275006957,54.86693276833694,3.2813865677413787,-0.007840465052097345,54.86693276833694,3.2813865677413787,-0.007840465052097345,0.0,0.0,0.0,54.86693276833694,3.2813865677413787,-0.007840465052097345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.17411644059832,24554.634639289157,265152.45402370906,514.9295621963348,7707521.070278776,0.2603889173359879,0.46458909609599564,10.0,117.0,1465.4022,-986.2335,147.0154911449024,486.8548332999696,65.10589290377382,575.6042344956273,-168.37393205635954,10.86124934100937,-0.04326801559855403,-142.57586080180909,9.939021399276015,-0.038150751233225866,492.0317502552765,-89.30330460231175,3.8581893152953626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4551818.580380739,0.0,0.0,0.0,24.0,35.02202717215023,3.988256717824063E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finger1,231.39230399006195,412.7522497237537,90.91459205903283,438.5999013164549,282.2045975983099,-1.0784749122641486,0.0032749237760273386,282.2045975983099,-1.0784749122641486,0.0032749237760273386,0.0,0.0,0.0,282.2045975983099,-1.0784749122641486,0.0032749237760273386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.89503286945944,40708.129479935495,284673.1108688299,533.5476650392445,1.3287583808788328E7,0.7703671575368181,1.0217570940912448,12.0,185.0,1627.0386,-744.4336,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger1,162.0153800965351,367.7345813112703,67.570743281843,386.3464407041915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.650366820987045,-0.032212191025088543,8.12155864598975E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4554802862963852,55148.80768797435,4583.927624491862,67.70470902745141,4901339.195402286,66.99771620237908,4.293370333636073,714.0,4177.0,920.5719,-506.15845,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Finger1,75.97835139964343,426.1460240850127,172.93810101867,480.9037580076515,495.1674247175471,-9.433269500732422,-9.433269500732422,0.0,0.0,0.0,234.76426643735795,-0.30001277345479593,0.006977348658658844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.99590508151255,29700.60725563023,299750.5989727488,547.4948392201965,8957154.180229386,-1.080628074830716,0.11073707707363017,9.0,119.0,1160.9619,-904.4586,155.48474861716232,686.8838362204422,120.44813060466741,805.9696547348905,694.651351999159,-133.6888220261842,4.85195975626425,213.61021425510808,3.9571498832925016,-0.014236570677466198,213.61021425510808,3.9571498832925016,-0.014236570677466198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8363067738044562,1.4497200429664555E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finger1,137.53243449634988,420.03809233241105,154.39161129701824,505.0941117909708,443.52997770707316,-2.0717758592452356,0.00440618733056225,443.52997770707316,-2.0717758592452356,0.00440618733056225,443.52997770707316,-2.0717758592452356,0.00440618733056225,443.52997770707316,-2.0717758592452356,0.00440618733056225,29.0,36.784632547371764,1.691494577059086E10,0.0,0.0,2329992.422033813,2.0,2.5702218479509593,3.758922501861218E7,0.0,0.0,0.0,37.455798142419376,56226.65089006404,561172.0666833187,749.114188013629,2.607622001321331E7,0.3526360909180428,0.6684811730525995,10.0,186.0,2158.676,-1448.9868,389.40992538792983,826.9914016517367,187.46140162235946,900.5765535532288,847.1685923717521,-173.05197310714493,15.382654502832338,692.5962461198369,-0.07653452771165803,-0.008430337518510633,692.5962461198369,-0.07653452771165803,-0.008430337518510633,692.5962461198369,-0.07653452771165803,-0.008430337518510633,23.0,33.104512412849424,3.877269228063937E10,0.0,0.0,0.0,1.0,0.8290214596590685,2.070971671199625E8,0.0,0.0,0.0,55.80640655678393,114340.121740153,1878860.7356612333,1370.7154101640622,9.341881488368283E7,-0.41520604586740584,-0.26438171178432596,9.0,199.0,2634.622,-3299.8992
Finger1,117.86663875080538,271.20025772833804,57.6876275656833,312.5738737706434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3541505372869157,4723295.759616185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
